location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#adm+level,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#date+start,#date+end
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,236.25,2013-02-15,2013-03-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,46.67,2013-02-15,2013-03-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,54.17,2013-02-15,2013-03-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100,2013-02-15,2013-03-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,340,2013-02-15,2013-03-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,240,2013-02-15,2013-03-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,46.67,2013-02-15,2013-03-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,21,2013-02-15,2013-03-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,105,2013-02-15,2013-03-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,20,2013-02-15,2013-03-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,120,2013-02-15,2013-03-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,337.5,2013-02-15,2013-03-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,270,2013-02-15,2013-03-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70,2013-02-15,2013-03-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,150,2013-02-15,2013-03-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,275,2013-02-15,2013-03-14
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,Port-de-Paix,19.94,-72.83,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,60,2013-02-15,2013-03-14
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,Port-de-Paix,19.94,-72.83,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,300,2013-02-15,2013-03-14
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,Port-de-Paix,19.94,-72.83,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,270,2013-02-15,2013-03-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,16.67,2013-02-15,2013-03-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,102.5,2013-02-15,2013-03-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,51.04,2013-02-15,2013-03-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,13.96,2013-02-15,2013-03-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,271.25,2013-02-15,2013-03-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,30,2013-02-15,2013-03-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Rice (imported),Marmite,actual,Retail,HTG,144,2013-02-15,2013-03-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,50,2013-02-15,2013-03-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,20,2013-02-15,2013-03-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,120,2013-02-15,2013-03-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,270,2013-02-15,2013-03-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,60,2013-02-15,2013-03-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,25,2013-02-15,2013-03-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Rice (imported),Marmite,actual,Retail,HTG,125,2013-02-15,2013-03-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,39.58,2013-02-15,2013-03-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,16.67,2013-02-15,2013-03-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,95,2013-02-15,2013-03-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,325,2013-02-15,2013-03-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,240,2013-02-15,2013-03-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,41.67,2013-02-15,2013-03-14
HTI,True,True,Artibonite,Gonaives,HT05,Artibonite,HT0511,Gonaives,2,Gonaives,19.45,-72.68,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,92.5,2013-03-15,2013-04-14
HTI,True,True,Artibonite,Gonaives,HT05,Artibonite,HT0511,Gonaives,2,Gonaives,19.45,-72.68,cereals and tubers,Rice (imported),Marmite,actual,Retail,HTG,150,2013-03-15,2013-04-14
HTI,True,True,Artibonite,Gonaives,HT05,Artibonite,HT0511,Gonaives,2,Gonaives,19.45,-72.68,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,90,2013-03-15,2013-04-14
HTI,True,True,Artibonite,Gonaives,HT05,Artibonite,HT0511,Gonaives,2,Gonaives,19.45,-72.68,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,325,2013-03-15,2013-04-14
HTI,True,True,Artibonite,Gonaives,HT05,Artibonite,HT0511,Gonaives,2,Gonaives,19.45,-72.68,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,260,2013-03-15,2013-04-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,26.25,2013-03-15,2013-04-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70,2013-03-15,2013-04-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,23.33,2013-03-15,2013-04-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,52.5,2013-03-15,2013-04-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,140,2013-03-15,2013-04-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,12.5,2013-03-15,2013-04-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,88,2013-03-15,2013-04-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,325,2013-03-15,2013-04-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,271.25,2013-03-15,2013-04-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,64,2013-03-15,2013-04-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,54.17,2013-03-15,2013-04-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,23.33,2013-03-15,2013-04-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100,2013-03-15,2013-04-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,370,2013-03-15,2013-04-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,53.33,2013-03-15,2013-04-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,22,2013-03-15,2013-04-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,120,2013-03-15,2013-04-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,40,2013-03-15,2013-04-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,20,2013-03-15,2013-04-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,120,2013-03-15,2013-04-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,270,2013-03-15,2013-04-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,50,2013-03-15,2013-04-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70,2013-03-15,2013-04-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,150,2013-03-15,2013-04-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100,2013-03-15,2013-04-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,275,2013-03-15,2013-04-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,50,2013-03-15,2013-04-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,15.84,2013-03-15,2013-04-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,106.25,2013-03-15,2013-04-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,335,2013-03-15,2013-04-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,275,2013-03-15,2013-04-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,56.46,2013-03-15,2013-04-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,30,2013-03-15,2013-04-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,20,2013-03-15,2013-04-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,120,2013-03-15,2013-04-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,285,2013-03-15,2013-04-14
HTI,True,True,South-East,Jacmel,HT02,South-East,HT0211,Jacmel,2,Jacmel,18.23,-72.53,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,60,2013-03-15,2013-04-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,25,2013-03-15,2013-04-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,85,2013-03-15,2013-04-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Rice (imported),Marmite,actual,Retail,HTG,125,2013-03-15,2013-04-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,16.67,2013-03-15,2013-04-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,90,2013-03-15,2013-04-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,325,2013-03-15,2013-04-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,240,2013-03-15,2013-04-14
HTI,True,True,West,Port-au-Prince,HT01,West,HT0111,Port-au-Prince,2,Port-au-Prince,18.54,-72.33,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,41.67,2013-03-15,2013-04-14
HTI,True,True,Artibonite,Gonaives,HT05,Artibonite,HT0511,Gonaives,2,Gonaives,19.45,-72.68,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,100,2013-04-15,2013-05-14
HTI,True,True,Artibonite,Gonaives,HT05,Artibonite,HT0511,Gonaives,2,Gonaives,19.45,-72.68,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,120,2013-04-15,2013-05-14
HTI,True,True,Artibonite,Gonaives,HT05,Artibonite,HT0511,Gonaives,2,Gonaives,19.45,-72.68,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,90,2013-04-15,2013-05-14
HTI,True,True,Artibonite,Gonaives,HT05,Artibonite,HT0511,Gonaives,2,Gonaives,19.45,-72.68,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,268,2013-04-15,2013-05-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,29.17,2013-04-15,2013-05-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,74,2013-04-15,2013-05-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,25.84,2013-04-15,2013-05-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,52.5,2013-04-15,2013-05-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,12,2013-04-15,2013-05-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100,2013-04-15,2013-05-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,325,2013-04-15,2013-05-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,280,2013-04-15,2013-05-14
HTI,True,True,Centre,Hinche,HT06,Centre,HT0611,Hinche,2,Hinche,19.15,-72.02,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,46.67,2013-04-15,2013-05-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,96,2013-04-15,2013-05-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,54.17,2013-04-15,2013-05-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,143,2013-04-15,2013-05-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,23.33,2013-04-15,2013-05-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,372,2013-04-15,2013-05-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,264,2013-04-15,2013-05-14
HTI,True,True,Grande'Anse,Jeremie,HT08,Grande'Anse,HT0811,Jeremie,2,Jeremie,18.62,-74.08,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,50.67,2013-04-15,2013-05-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,120,2013-04-15,2013-05-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,41,2013-04-15,2013-05-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,20,2013-04-15,2013-05-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,120,2013-04-15,2013-05-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,325,2013-04-15,2013-05-14
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,Cap-Haitien,19.76,-72.2,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,264,2013-04-15,2013-05-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,29.17,2013-04-15,2013-05-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,81,2013-04-15,2013-05-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,154,2013-04-15,2013-05-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,306,2013-04-15,2013-05-14
HTI,True,True,North-East,Ouanaminthe,HT04,North-East,HT0421,Ouanaminthe,2,Ouanaminthe,19.55,-71.73,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,293,2013-04-15,2013-05-14
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,Port-de-Paix,19.94,-72.83,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,60,2013-04-15,2013-05-14
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,Port-de-Paix,19.94,-72.83,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,300,2013-04-15,2013-05-14
HTI,True,True,North-West,Port-de-Paix,HT09,North-West,HT0911,Port-de-Paix,2,Port-de-Paix,19.94,-72.83,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,256,2013-04-15,2013-05-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,16.67,2013-04-15,2013-05-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,116,2013-04-15,2013-05-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,17.67,2013-04-15,2013-05-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,100,2013-04-15,2013-05-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,327,2013-04-15,2013-05-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,280,2013-04-15,2013-05-14
HTI,True,True,South,Les Cayes,HT07,South,HT0711,Les Cayes,2,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,57.33,2013-04-15,2013-05-14
