location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,ipc_phase,ipc_type,population_in_phase,population_fraction_in_phase,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#adm+level,#severity+v_ipc,#period+v_ipc,#affected+num,#affected+pct,#date+start,#date+end
HTI,True,True,Ouest,Ouest ht05,,,,,2,1,first projection,39710,0.2,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht05,,,,,2,2,first projection,69493,0.35,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht05,,,,,2,3,first projection,69493,0.35,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht05,,,,,2,4,first projection,19855,0.1,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht05,,,,,2,5,first projection,0,0.0,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht06,,,,,2,all,current,120156,1.0,2020-08-01,2021-02-28
HTI,True,True,Ouest,Ouest ht06,,,,,2,3+,current,54071,0.45,2020-08-01,2021-02-28
HTI,True,True,Ouest,Ouest ht06,,,,,2,1,current,24031,0.2,2020-08-01,2021-02-28
HTI,True,True,Ouest,Ouest ht06,,,,,2,2,current,42055,0.35,2020-08-01,2021-02-28
HTI,True,True,Ouest,Ouest ht06,,,,,2,3,current,42055,0.35,2020-08-01,2021-02-28
HTI,True,True,Ouest,Ouest ht06,,,,,2,4,current,12016,0.1,2020-08-01,2021-02-28
HTI,True,True,Ouest,Ouest ht06,,,,,2,5,current,0,0.0,2020-08-01,2021-02-28
HTI,True,True,Ouest,Ouest ht06,,,,,2,all,first projection,120156,1.0,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht06,,,,,2,3+,first projection,54071,0.45,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht06,,,,,2,1,first projection,24031,0.2,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht06,,,,,2,2,first projection,42055,0.35,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht06,,,,,2,3,first projection,42055,0.35,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht06,,,,,2,4,first projection,12016,0.1,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht06,,,,,2,5,first projection,0,0.0,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht07 + ht03,,,,,2,all,current,763581,1.0,2020-08-01,2021-02-28
HTI,True,True,Ouest,Ouest ht07 + ht03,,,,,2,3+,current,305432,0.4,2020-08-01,2021-02-28
HTI,True,True,Ouest,Ouest ht07 + ht03,,,,,2,1,current,190895,0.25,2020-08-01,2021-02-28
HTI,True,True,Ouest,Ouest ht07 + ht03,,,,,2,2,current,267253,0.35,2020-08-01,2021-02-28
HTI,True,True,Ouest,Ouest ht07 + ht03,,,,,2,3,current,267253,0.35,2020-08-01,2021-02-28
HTI,True,True,Ouest,Ouest ht07 + ht03,,,,,2,4,current,38179,0.05,2020-08-01,2021-02-28
HTI,True,True,Ouest,Ouest ht07 + ht03,,,,,2,5,current,0,0.0,2020-08-01,2021-02-28
HTI,True,True,Ouest,Ouest ht07 + ht03,,,,,2,all,first projection,763581,1.0,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht07 + ht03,,,,,2,3+,first projection,343611,0.45,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht07 + ht03,,,,,2,1,first projection,190895,0.25,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht07 + ht03,,,,,2,2,first projection,229074,0.3,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht07 + ht03,,,,,2,3,first projection,267253,0.35,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht07 + ht03,,,,,2,4,first projection,76358,0.1,2021-03-01,2021-06-30
HTI,True,True,Ouest,Ouest ht07 + ht03,,,,,2,5,first projection,0,0.0,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht01,,,,,2,all,current,94602,1.0,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht01,,,,,2,3+,current,33111,0.35,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht01,,,,,2,1,current,18920,0.2,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht01,,,,,2,2,current,42571,0.45,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht01,,,,,2,3,current,23651,0.25,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht01,,,,,2,4,current,9460,0.1,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht01,,,,,2,5,current,0,0.0,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht01,,,,,2,all,first projection,94602,1.0,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht01,,,,,2,3+,first projection,37841,0.4,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht01,,,,,2,1,first projection,18920,0.2,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht01,,,,,2,2,first projection,37841,0.4,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht01,,,,,2,3,first projection,28381,0.3,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht01,,,,,2,4,first projection,9460,0.1,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht01,,,,,2,5,first projection,0,0.0,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht07,,,,,2,all,current,399618,1.0,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht07,,,,,2,3+,current,119886,0.3,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht07,,,,,2,1,current,139866,0.35,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht07,,,,,2,2,current,139866,0.35,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht07,,,,,2,3,current,99905,0.25,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht07,,,,,2,4,current,19981,0.05,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht07,,,,,2,5,current,0,0.0,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht07,,,,,2,all,first projection,399618,1.0,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht07,,,,,2,3+,first projection,159847,0.4,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht07,,,,,2,1,first projection,119885,0.3,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht07,,,,,2,2,first projection,119885,0.3,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht07,,,,,2,3,first projection,119885,0.3,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht07,,,,,2,4,first projection,39962,0.1,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht07,,,,,2,5,first projection,0,0.0,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht08,,,,,2,all,current,226223,1.0,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht08,,,,,2,3+,current,79178,0.35,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht08,,,,,2,1,current,45245,0.2,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht08,,,,,2,2,current,101800,0.45,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht08,,,,,2,3,current,45245,0.2,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht08,,,,,2,4,current,33933,0.15,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht08,,,,,2,5,current,0,0.0,2020-08-01,2021-02-28
HTI,True,True,Sud,Sud ht08,,,,,2,all,first projection,226223,1.0,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht08,,,,,2,3+,first projection,90489,0.4,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht08,,,,,2,1,first projection,45245,0.2,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht08,,,,,2,2,first projection,90489,0.4,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht08,,,,,2,3,first projection,56556,0.25,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht08,,,,,2,4,first projection,33933,0.15,2021-03-01,2021-06-30
HTI,True,True,Sud,Sud ht08,,,,,2,5,first projection,0,0.0,2021-03-01,2021-06-30
HTI,True,True,Carrefour,Ca1-ouest ht07,,,,,2,all,current,113664,1.0,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca1-ouest ht07,,,,,2,3+,current,34099,0.3,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca1-ouest ht07,,,,,2,1,current,51149,0.45,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca1-ouest ht07,,,,,2,2,current,28416,0.25,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca1-ouest ht07,,,,,2,3,current,22733,0.2,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca1-ouest ht07,,,,,2,4,current,11366,0.1,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca1-ouest ht07,,,,,2,5,current,0,0.0,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca1-ouest ht07,,,,,2,all,first projection,113664,1.0,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca1-ouest ht07,,,,,2,3+,first projection,45466,0.4,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca1-ouest ht07,,,,,2,1,first projection,39782,0.35,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca1-ouest ht07,,,,,2,2,first projection,28416,0.25,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca1-ouest ht07,,,,,2,3,first projection,28416,0.25,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca1-ouest ht07,,,,,2,4,first projection,17050,0.15,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca1-ouest ht07,,,,,2,5,first projection,0,0.0,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca2-ouest ht07,,,,,2,all,current,229663,1.0,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca2-ouest ht07,,,,,2,3+,current,45932,0.2,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca2-ouest ht07,,,,,2,1,current,126315,0.55,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca2-ouest ht07,,,,,2,2,current,57416,0.25,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca2-ouest ht07,,,,,2,3,current,34449,0.15,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca2-ouest ht07,,,,,2,4,current,11483,0.05,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca2-ouest ht07,,,,,2,5,current,0,0.0,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca2-ouest ht07,,,,,2,all,first projection,229663,1.0,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca2-ouest ht07,,,,,2,3+,first projection,68899,0.3,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca2-ouest ht07,,,,,2,1,first projection,103348,0.45,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca2-ouest ht07,,,,,2,2,first projection,57416,0.25,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca2-ouest ht07,,,,,2,3,first projection,45933,0.2,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca2-ouest ht07,,,,,2,4,first projection,22966,0.1,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca2-ouest ht07,,,,,2,5,first projection,0,0.0,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca3-ouest ht07,,,,,2,all,current,94961,1.0,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca3-ouest ht07,,,,,2,3+,current,18042,0.19,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca3-ouest ht07,,,,,2,1,current,53178,0.56,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca3-ouest ht07,,,,,2,2,current,23740,0.25,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca3-ouest ht07,,,,,2,3,current,16143,0.17,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca3-ouest ht07,,,,,2,4,current,1899,0.02,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca3-ouest ht07,,,,,2,5,current,0,0.0,2019-10-01,2020-02-29
HTI,True,True,Carrefour,Ca3-ouest ht07,,,,,2,all,first projection,94961,1.0,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca3-ouest ht07,,,,,2,3+,first projection,18042,0.19,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca3-ouest ht07,,,,,2,1,first projection,50329,0.53,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca3-ouest ht07,,,,,2,2,first projection,23740,0.25,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca3-ouest ht07,,,,,2,3,first projection,16143,0.17,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca3-ouest ht07,,,,,2,4,first projection,1899,0.02,2020-03-01,2020-06-30
HTI,True,True,Carrefour,Ca3-ouest ht07,,,,,2,5,first projection,0,0.0,2020-03-01,2020-06-30
HTI,True,True,Cité_Soleil,Cs1-ouest ht07,,,,,2,all,current,192062,1.0,2019-10-01,2020-02-29
HTI,True,True,Cité_Soleil,Cs1-ouest ht07,,,,,2,3+,current,96031,0.5,2019-10-01,2020-02-29
HTI,True,True,Cité_Soleil,Cs1-ouest ht07,,,,,2,1,current,48016,0.25,2019-10-01,2020-02-29
HTI,True,True,Cité_Soleil,Cs1-ouest ht07,,,,,2,2,current,48016,0.25,2019-10-01,2020-02-29
HTI,True,True,Cité_Soleil,Cs1-ouest ht07,,,,,2,3,current,57619,0.3,2019-10-01,2020-02-29
HTI,True,True,Cité_Soleil,Cs1-ouest ht07,,,,,2,4,current,38412,0.2,2019-10-01,2020-02-29
HTI,True,True,Cité_Soleil,Cs1-ouest ht07,,,,,2,5,current,0,0.0,2019-10-01,2020-02-29
HTI,True,True,Cité_Soleil,Cs1-ouest ht07,,,,,2,all,first projection,192062,1.0,2020-03-01,2020-06-30
HTI,True,True,Cité_Soleil,Cs1-ouest ht07,,,,,2,3+,first projection,96031,0.5,2020-03-01,2020-06-30
HTI,True,True,Cité_Soleil,Cs1-ouest ht07,,,,,2,1,first projection,48016,0.25,2020-03-01,2020-06-30
HTI,True,True,Cité_Soleil,Cs1-ouest ht07,,,,,2,2,first projection,48016,0.25,2020-03-01,2020-06-30
HTI,True,True,Cité_Soleil,Cs1-ouest ht07,,,,,2,3,first projection,57619,0.3,2020-03-01,2020-06-30
HTI,True,True,Cité_Soleil,Cs1-ouest ht07,,,,,2,4,first projection,38412,0.2,2020-03-01,2020-06-30
HTI,True,True,Cité_Soleil,Cs1-ouest ht07,,,,,2,5,first projection,0,0.0,2020-03-01,2020-06-30
HTI,True,True,Cité_Soleil,Cs2-ouest ht07,,,,,2,all,current,192062,1.0,2019-10-01,2020-02-29
HTI,True,True,Cité_Soleil,Cs2-ouest ht07,,,,,2,3+,current,67222,0.35,2019-10-01,2020-02-29
HTI,True,True,Cité_Soleil,Cs2-ouest ht07,,,,,2,1,current,76825,0.4,2019-10-01,2020-02-29
HTI,True,True,Cité_Soleil,Cs2-ouest ht07,,,,,2,2,current,48016,0.25,2019-10-01,2020-02-29
HTI,True,True,Cité_Soleil,Cs2-ouest ht07,,,,,2,3,current,48016,0.25,2019-10-01,2020-02-29
HTI,True,True,Cité_Soleil,Cs2-ouest ht07,,,,,2,4,current,19206,0.1,2019-10-01,2020-02-29
HTI,True,True,Cité_Soleil,Cs2-ouest ht07,,,,,2,5,current,0,0.0,2019-10-01,2020-02-29
HTI,True,True,Cité_Soleil,Cs2-ouest ht07,,,,,2,all,first projection,192062,1.0,2020-03-01,2020-06-30
HTI,True,True,Cité_Soleil,Cs2-ouest ht07,,,,,2,3+,first projection,67222,0.35,2020-03-01,2020-06-30
HTI,True,True,Cité_Soleil,Cs2-ouest ht07,,,,,2,1,first projection,76825,0.4,2020-03-01,2020-06-30
HTI,True,True,Cité_Soleil,Cs2-ouest ht07,,,,,2,2,first projection,48016,0.25,2020-03-01,2020-06-30
HTI,True,True,Cité_Soleil,Cs2-ouest ht07,,,,,2,3,first projection,48016,0.25,2020-03-01,2020-06-30
HTI,True,True,Cité_Soleil,Cs2-ouest ht07,,,,,2,4,first projection,19206,0.1,2020-03-01,2020-06-30
HTI,True,True,Cité_Soleil,Cs2-ouest ht07,,,,,2,5,first projection,0,0.0,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb1-ouest ht07,,,,,2,all,current,9482,1.0,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb1-ouest ht07,,,,,2,3+,current,3319,0.35,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb1-ouest ht07,,,,,2,1,current,3793,0.4,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb1-ouest ht07,,,,,2,2,current,2371,0.25,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb1-ouest ht07,,,,,2,3,current,2371,0.25,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb1-ouest ht07,,,,,2,4,current,948,0.1,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb1-ouest ht07,,,,,2,5,current,0,0.0,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb1-ouest ht07,,,,,2,all,first projection,9482,1.0,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb1-ouest ht07,,,,,2,3+,first projection,3319,0.35,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb1-ouest ht07,,,,,2,1,first projection,3793,0.4,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb1-ouest ht07,,,,,2,2,first projection,2371,0.25,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb1-ouest ht07,,,,,2,3,first projection,2371,0.25,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb1-ouest ht07,,,,,2,4,first projection,948,0.1,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb1-ouest ht07,,,,,2,5,first projection,0,0.0,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb2-ouest ht07,,,,,2,all,current,68523,1.0,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb2-ouest ht07,,,,,2,3+,current,20557,0.3,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb2-ouest ht07,,,,,2,1,current,34262,0.5,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb2-ouest ht07,,,,,2,2,current,13705,0.2,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb2-ouest ht07,,,,,2,3,current,17131,0.25,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb2-ouest ht07,,,,,2,4,current,3426,0.05,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb2-ouest ht07,,,,,2,5,current,0,0.0,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb2-ouest ht07,,,,,2,all,first projection,68523,1.0,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb2-ouest ht07,,,,,2,3+,first projection,20557,0.3,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb2-ouest ht07,,,,,2,1,first projection,30835,0.45,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb2-ouest ht07,,,,,2,2,first projection,17131,0.25,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb2-ouest ht07,,,,,2,3,first projection,17131,0.25,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb2-ouest ht07,,,,,2,4,first projection,3426,0.05,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb2-ouest ht07,,,,,2,5,first projection,0,0.0,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb3-ouest ht07,,,,,2,all,current,117887,1.0,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb3-ouest ht07,,,,,2,3+,current,21220,0.18,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb3-ouest ht07,,,,,2,1,current,55407,0.47,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb3-ouest ht07,,,,,2,2,current,41260,0.35,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb3-ouest ht07,,,,,2,3,current,17683,0.15,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb3-ouest ht07,,,,,2,4,current,3537,0.03,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb3-ouest ht07,,,,,2,5,current,0,0.0,2019-10-01,2020-02-29
HTI,True,True,Croix-Des-Bouquets,Cxb3-ouest ht07,,,,,2,all,first projection,117887,1.0,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb3-ouest ht07,,,,,2,3+,first projection,21220,0.18,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb3-ouest ht07,,,,,2,1,first projection,55407,0.47,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb3-ouest ht07,,,,,2,2,first projection,41260,0.35,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb3-ouest ht07,,,,,2,3,first projection,17683,0.15,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb3-ouest ht07,,,,,2,4,first projection,3537,0.03,2020-03-01,2020-06-30
HTI,True,True,Croix-Des-Bouquets,Cxb3-ouest ht07,,,,,2,5,first projection,0,0.0,2020-03-01,2020-06-30
HTI,True,True,Delmas,De1-zone métropolitaine,,,,,2,all,current,98882,1.0,2019-10-01,2020-02-29
HTI,True,True,Delmas,De1-zone métropolitaine,,,,,2,3+,current,39553,0.4,2019-10-01,2020-02-29
HTI,True,True,Delmas,De1-zone métropolitaine,,,,,2,1,current,24721,0.25,2019-10-01,2020-02-29
HTI,True,True,Delmas,De1-zone métropolitaine,,,,,2,2,current,34609,0.35,2019-10-01,2020-02-29
HTI,True,True,Ouest,Ouest ht07 + ht03,,,,,2,3+,first projection,452262,0.45,2020-03-01,2020-06-30
HTI,True,True,Delmas,De1-zone métropolitaine,,,,,2,3,current,24721,0.25,2019-10-01,2020-02-29
HTI,True,True,Delmas,De1-zone métropolitaine,,,,,2,4,current,14832,0.15,2019-10-01,2020-02-29
HTI,True,True,Delmas,De1-zone métropolitaine,,,,,2,5,current,0,0.0,2019-10-01,2020-02-29
HTI,True,True,Delmas,De1-zone métropolitaine,,,,,2,all,first projection,98882,1.0,2020-03-01,2020-06-30
HTI,True,True,Delmas,De1-zone métropolitaine,,,,,2,3+,first projection,44497,0.45,2020-03-01,2020-06-30
HTI,True,True,Delmas,De1-zone métropolitaine,,,,,2,1,first projection,24721,0.25,2020-03-01,2020-06-30
HTI,True,True,Delmas,De1-zone métropolitaine,,,,,2,2,first projection,29665,0.3,2020-03-01,2020-06-30
HTI,True,True,Delmas,De1-zone métropolitaine,,,,,2,3,first projection,29665,0.3,2020-03-01,2020-06-30
HTI,True,True,Delmas,De1-zone métropolitaine,,,,,2,4,first projection,14832,0.15,2020-03-01,2020-06-30
HTI,True,True,Delmas,De1-zone métropolitaine,,,,,2,5,first projection,0,0.0,2020-03-01,2020-06-30
HTI,True,True,Delmas,De2-zone métropolitaine,,,,,2,all,current,258846,1.0,2019-10-01,2020-02-29
HTI,True,True,Delmas,De2-zone métropolitaine,,,,,2,3+,current,90596,0.35,2019-10-01,2020-02-29
HTI,True,True,Delmas,De2-zone métropolitaine,,,,,2,1,current,77654,0.3,2019-10-01,2020-02-29
HTI,True,True,Delmas,De2-zone métropolitaine,,,,,2,2,current,90596,0.35,2019-10-01,2020-02-29
HTI,True,True,Delmas,De2-zone métropolitaine,,,,,2,3,current,51769,0.2,2019-10-01,2020-02-29
HTI,True,True,Delmas,De2-zone métropolitaine,,,,,2,4,current,38827,0.15,2019-10-01,2020-02-29
HTI,True,True,Delmas,De2-zone métropolitaine,,,,,2,5,current,0,0.0,2019-10-01,2020-02-29
HTI,True,True,Delmas,De2-zone métropolitaine,,,,,2,all,first projection,258846,1.0,2020-03-01,2020-06-30
HTI,True,True,Delmas,De2-zone métropolitaine,,,,,2,3+,first projection,103539,0.4,2020-03-01,2020-06-30
HTI,True,True,Delmas,De2-zone métropolitaine,,,,,2,1,first projection,77654,0.3,2020-03-01,2020-06-30
HTI,True,True,Delmas,De2-zone métropolitaine,,,,,2,2,first projection,77654,0.3,2020-03-01,2020-06-30
HTI,True,True,Delmas,De2-zone métropolitaine,,,,,2,3,first projection,64712,0.25,2020-03-01,2020-06-30
HTI,True,True,Delmas,De2-zone métropolitaine,,,,,2,4,first projection,38827,0.15,2020-03-01,2020-06-30
HTI,True,True,Delmas,De2-zone métropolitaine,,,,,2,5,first projection,0,0.0,2020-03-01,2020-06-30
HTI,True,True,Delmas,De3-zone métropolitaine,,,,,2,all,current,137844,1.0,2019-10-01,2020-02-29
HTI,True,True,Delmas,De3-zone métropolitaine,,,,,2,3+,current,24812,0.18,2019-10-01,2020-02-29
HTI,True,True,Delmas,De3-zone métropolitaine,,,,,2,1,current,71679,0.52,2019-10-01,2020-02-29
HTI,True,True,Delmas,De3-zone métropolitaine,,,,,2,2,current,41353,0.3,2019-10-01,2020-02-29
HTI,True,True,Delmas,De3-zone métropolitaine,,,,,2,3,current,20677,0.15,2019-10-01,2020-02-29
HTI,True,True,Delmas,De3-zone métropolitaine,,,,,2,4,current,4135,0.03,2019-10-01,2020-02-29
HTI,True,True,Delmas,De3-zone métropolitaine,,,,,2,5,current,0,0.0,2019-10-01,2020-02-29
HTI,True,True,Delmas,De3-zone métropolitaine,,,,,2,all,first projection,137844,1.0,2020-03-01,2020-06-30
HTI,True,True,Delmas,De3-zone métropolitaine,,,,,2,3+,first projection,24812,0.18,2020-03-01,2020-06-30
HTI,True,True,Delmas,De3-zone métropolitaine,,,,,2,1,first projection,71679,0.52,2020-03-01,2020-06-30
HTI,True,True,Delmas,De3-zone métropolitaine,,,,,2,2,first projection,41353,0.3,2020-03-01,2020-06-30
HTI,True,True,Delmas,De3-zone métropolitaine,,,,,2,3,first projection,20677,0.15,2020-03-01,2020-06-30
HTI,True,True,Delmas,De3-zone métropolitaine,,,,,2,4,first projection,4135,0.03,2020-03-01,2020-06-30
HTI,True,True,Delmas,De3-zone métropolitaine,,,,,2,5,first projection,0,0.0,2020-03-01,2020-06-30
HTI,True,True,Port-au-Prince,Pap1-zone métropolitaine,,,,,2,all,current,371745,1.0,2019-10-01,2020-02-29
HTI,True,True,Port-au-Prince,Pap1-zone métropolitaine,,,,,2,3+,current,111523,0.3,2019-10-01,2020-02-29
HTI,True,True,Port-au-Prince,Pap1-zone métropolitaine,,,,,2,1,current,148698,0.4,2019-10-01,2020-02-29
HTI,True,True,Port-au-Prince,Pap1-zone métropolitaine,,,,,2,2,current,111524,0.3,2019-10-01,2020-02-29
HTI,True,True,Port-au-Prince,Pap1-zone métropolitaine,,,,,2,3,current,92936,0.25,2019-10-01,2020-02-29
HTI,True,True,Port-au-Prince,Pap1-zone métropolitaine,,,,,2,4,current,18587,0.05,2019-10-01,2020-02-29
HTI,True,True,Port-au-Prince,Pap1-zone métropolitaine,,,,,2,5,current,0,0.0,2019-10-01,2020-02-29
